paper_id,authors,year,title,source,relevance_score
40634986,Öztürk 2025,2025,Fluoroscopy-assisted identification of the individual optimal antegrade entry point of the anterior column fixation corridor in pelvic and acetabular surgery: a novel perspective.,PubMed,1.0
40634659,Lammert 2025,2025,Large language models-enabled digital twins for precision medicine in rare gynecological tumors.,PubMed,1.0
40633400,Valerio 2025,2025,From segmentation to explanation: Generating textual reports from MRI with LLMs.,PubMed,1.0
40632637,Nishio 2025,2025,Clinical Usefulness of Multimodal Generative Artificial Intelligence on Chest Radiography.,PubMed,1.0
40632389,Higashio 2026,2026,Analysis of risk factors for postoperative infections following the Nuss procedure for pectus excavatum.,PubMed,1.0
40628645,Zheng 2025,2025,Leveraging ChatGPT for Enhancing Learning in Radiology Resident Education.,PubMed,1.0
40627696,Hallinan 2025,2025,An Institutional Large Language Model for Musculoskeletal MRI Improves Protocol Adherence and Accuracy.,PubMed,1.0
40627296,Doshi 2025,2025,Deep Learning Approach for Biomedical Image Classification.,PubMed,1.0
40627294,Zhong 2025,2025,Investigating the Potential of Generative AI Clinical Case-Based Simulations on Radiography Education: A Pilot Study.,PubMed,1.0
40626693,Akinci D'Antonoli 2025,2025,"Foundation models for radiology: fundamentals, applications, opportunities, challenges, risks, and prospects.",PubMed,1.0
40624509,Xin 2025,2025,Limited benefit of adjuvant chemotherapy for Asian patients with stage IB lung adenocarcinoma: implications for clinical practice.,PubMed,1.0
40624390,Mergen 2025,2025,Leveraging Large Language Models for Accurate AO Fracture Classification from CT Text Reports.,PubMed,1.0
40622521,East 2025,2025,Artificial Intelligence-Enabled Point-of-Care Echocardiography: Bringing Precision Imaging to the Bedside.,PubMed,1.0
40619793,Haque 2025,2025,Generative Artificial Intelligence in Prostate Cancer Imaging.,PubMed,1.0
40619425,Shi 2025,2025,Performance of GPT-4 for automated prostate biopsy decision-making based on mpMRI: a multi-center evidence study.,PubMed,1.0
40618148,Hu 2025,2025,Clinical and radiologic outcomes of dental implants in cemento-osseous dysplasia: a systematic review and retrospective case series.,PubMed,1.0
40616108,Korn 2025,2025,Geographic variability in contemporary utilization of PET imaging for prostate cancer: a medicare claims cohort study.,PubMed,1.0
40615772,Akçay 2025,2025,Accuracy and Reliability of ChatGPT in Answering Patient Questions About Lung Cancer and Its Surgery: An Expert Panel Evaluation by Thoracic Surgeons.,PubMed,1.0
40614511,He 2025,2025,"Radiology report generation using automatic keyword adaptation, frequency-based multi-label classification and text-to-text large language models.",PubMed,1.0
40613940,Kumar 2025,2025,Effectiveness and safety of perampanel in Lennox-Gastaut syndrome: a GRADE-assessed systematic review and meta-analysis.,PubMed,1.0
40611700,Sing 2025,2025,Enhancing Magnetic Resonance Imaging (MRI) Report Comprehension in Spinal Trauma: Readability Analysis of AI-Generated Explanations for Thoracolumbar Fractures.,PubMed,1.0
40610922,Mäsiarová 2025,2025,Genotyping and transmission analysis of Mycobacterium tuberculosis in a pediatric population in Czech Republic and Slovakia.,PubMed,1.0
40610779,Almehairi 2025,2025,How well does GPT-4 perform on an emergency medicine board exam? A comparative assessment.,PubMed,1.0
40606391,Zhang 2025,2025,Can diffusion-based generated magnetic resonance images predict glioma methylation accurately?,PubMed,1.0
40604876,Eizaguirre 2025,2025,Four-year respiratory consequences of COVID-19 related pneumonia: a longitudinal cohort study.,PubMed,1.0
40604229,Zhu 2025,2025,Large language model trained on clinical oncology data predicts cancer progression.,PubMed,1.0
40604147,Wada 2025,2025,Retrieval-augmented generation elevates local LLM quality in radiology contrast media consultation.,PubMed,1.0
40603711,Hohmann 2025,2025,Analysis of femoroacetabular impingement by a triade of label-free optical spectroscopy techniques.,PubMed,1.0
40602935,Tripathi 2025,2025,A Hitchhiker's Guide to Good Prompting Practices for Large Language Models in Radiology.,PubMed,1.0
40602699,Sorin 2025,2025,Using a Large Language Model for Postdeployment Monitoring of FDA-Approved Artificial Intelligence: Pulmonary Embolism Detection Use Case.,PubMed,1.0
40600998,Kepp 2025,2025,[AI-based applications in medical image computing].,PubMed,1.0
40600508,Hong 2025,2025,Multimodal Generative Artificial Intelligence Model for Creating Radiology Reports for Chest Radiographs in Patients Undergoing Tuberculosis Screening.,PubMed,1.0
40598940,Khosravi 2025,2025,"Artificial Intelligence-Driven Cancer Diagnostics: Enhancing Radiology and Pathology through Reproducibility, Explainability, and Multimodality.",PubMed,1.0
40597364,Temel 2025,2025,Driver mutations and malignant pleural effusion in non-small cell lung cancer.,PubMed,1.0
40595160,Jerković 2025,2025,Deep learning-based sex estimation of 3D hyoid bone models in a Croatian population using adapted PointNet++ network.,PubMed,1.0
40594922,Yoo 2025,2025,Generative AI for weakly supervised segmentation and downstream classification of brain tumors on MR images.,PubMed,1.0
40594788,Sun 2025,2025,Multiomics reveals metformin's dual role in gut microbiome remodeling and hepatic metabolic reprogramming for MAFLD intervention.,PubMed,1.0
40592852,Thomas 2025,2025,Identification of nanomolar adenosine A<sub>2A</sub> receptor ligands using reinforcement learning and structure-based drug design.,PubMed,1.0
40591965,Khazanchi 2025,2025,Zero-shot segmentation of spinal vertebrae with metastatic lesions: an analysis of Meta's Segment Anything Model 2 and factors affecting learning free segmentation.,PubMed,1.0
40591469,Du 2025,2025,Medical Knowledge Intervention Prompt Tuning for Medical Image Classification.,PubMed,1.0
40590063,Han 2025,2025,GAN-based Denoising for Scan Time Reduction and Motion Correction of 18 F FP-CIT PET/CT: A Multicenter External Validation Study.,PubMed,1.0
40589366,Hassanein 2025,2025,Diagnostic Performance of ChatGPT-4o and DeepSeek-3 Differential Diagnosis of Complex Oral Lesions: A Multimodal Imaging and Case Difficulty Analysis.,PubMed,1.0
40588880,Watts 2025,2025,Enhancing Diagnostic Precision: Utilising a Large Language Model to Extract U Scores from Thyroid Sonography Reports.,PubMed,1.0
40588879,Ding 2025,2025,Recent Advances in Generative Models for Synthetic Brain MRI Image Generation.,PubMed,1.0
40587975,Salinas 2025,2025,In-silico CT simulations of deep learning generated heterogeneous phantoms.,PubMed,1.0
40587361,Aththanagoda 2025,2025,Precision and Personalization: How Large Language Models Redefining Diagnostic Accuracy in Personalized Medicine - A Systematic Literature Review.,PubMed,1.0
40584457,Zhao 2025,2025,Predicting the hypoxic volume of head and neck tumors from fluorodeoxyglucose positron emission tomography images using artificial intelligence.,PubMed,1.0
40580343,Gilvaz 2025,2025,Emerging Artificial Intelligence Innovations in Rheumatoid Arthritis and Challenges to Clinical Adoption.,PubMed,1.0
40580329,Hayashi 2026,2026,Proportion and clinical characteristics of patients who received prehospital airway or respiratory management by physicians aboard helicopters in Japan: a nationwide descriptive analysis.,PubMed,1.0
40579148,Liang 2025,2025,[CRAKUT:integrating contrastive regional attention and clinical prior knowledge in U-transformer for radiology report generation].,PubMed,1.0
40578543,Zhu 2025,2025,How well do multimodal LLMs interpret CT scans? An auto-evaluation framework for analyses.,PubMed,1.0
40577660,Tariq 2025,2025,Open-Source Hybrid Large Language Model Integrated System for Extraction of Breast Cancer Treatment Pathway From Free-Text Clinical Notes.,PubMed,1.0
40575129,Theodorou 2025,2025,"MediSim: Multi-granular simulation for enriching longitudinal, multi-modal electronic health records.",PubMed,1.0
40574695,Lee 2025,2025,Confidence-linked and uncertainty-based staged framework for phenotype validation using large language models.,PubMed,1.0
40571779,Wang 2025,2025,Harnessing Generative AI for Lung Nodule Spiculation Characterization.,PubMed,1.0
40570808,Fu 2025,2025,Synthesizing individualized aging brains in health and disease with generative models and parallel transport.,PubMed,1.0
40567772,Ramchandani 2025,2025,Validation of automated paper screening for esophagectomy systematic review using large language models.,PubMed,1.0
40564486,Fu 2025,2025,An Innovative Artificial Intelligence Classification Model for Non-Ischemic Cardiomyopathy Utilizing Cardiac Biomechanics Derived from Magnetic Resonance Imaging.,PubMed,1.0
40563585,Zhu 2025,2025,Improving the Precision of Deep-Learning-Based Head and Neck Target Auto-Segmentation by Leveraging Radiology Reports Using a Large Language Model.,PubMed,1.0
40561783,Nguyen 2025,2025,Evaluating ChatGPT's performance across radiology subspecialties: A meta-analysis of board-style examination accuracy and variability.,PubMed,1.0
40561669,Müller 2025,2025,Disentangling representations of retinal images with generative models.,PubMed,1.0
40560226,Tschochohei 2025,2025,[AI-enabled clinical decision support systems: challenges and opportunities].,PubMed,1.0
40560015,Di Palma 2025,2025,Structured Transformation of Unstructured Prostate MRI Reports Using Large Language Models.,PubMed,1.0
40559098,Eminovic 2025,2025,Comparison of Multiple State-of-the-Art Large Language Models for Patient Education Prior to CT and MRI Examinations.,PubMed,1.0
40557444,Jiang 2025,2025,"Letter to the Editor: a commentary on ""Evaluating generative AI Models for Explainable Pathological Feature Extraction in Lung Adenocarcinoma Grading Assessment and Prognostic Model Construction"".",PubMed,1.0
40557058,Erdem 2025,2025,Diagnostic Performance of ChatGPT-4o in Detecting Hip Fractures on Pelvic X-rays.,PubMed,1.0
40556118,Al-Naser 2026,2026,Radiology Synthetic Confusion: How Generative Artificial Intelligence Amplifies Misunderstandings of Radiologists and Technologists in Patient-Facing Media.,PubMed,1.0
40554973,Arzideh 2025,2025,From BERT to generative AI - Comparing encoder-only vs. large language models in a cohort of lung cancer patients for named entity recognition in unstructured medical reports.,PubMed,1.0
40552998,Lee 2025,2025,Evaluation of Vision-Language Models for Detection and Deidentification of Medical Images with Burned-In Protected Health Information.,PubMed,1.0
40551221,Mirmosayyeb 2025,2025,Optical coherence tomography angiography biomarkers in multiple sclerosis and neuromyelitis optica spectrum disorders: a systematic review.,PubMed,1.0
40551174,Li 2025,2025,Danshenol B alleviates central post-stroke pain by regulating the PIK3CG/NLRP3 signaling pathway.,PubMed,1.0
40549161,Nan 2025,2025,BrainNet-GAN: Generative Adversarial Graph Convolutional Network for Functional Brain Network Synthesis from Routine Clinical Brain Structural T1-Weighted Sequence.,PubMed,1.0
40548624,Sanli 2025,2025,"GPT-4o and Specialized AI in Breast Ultrasound Imaging: A Comparative Study on Accuracy, Agreement, Limitations, and Diagnostic Potential.",PubMed,1.0
40547446,Washington 2025,2025,Evaluating the Effectiveness of ChatGPT and Google Gemini in Providing Lung Cancer Screening Recommendations for Vulnerable Communities.,PubMed,1.0
40546319,Qi 2025,2025,MSLI-Net: retinal disease detection network based on multi-segment localization and multi-scale interaction.,PubMed,1.0
40545162,Aghaee 2026,2026,Beyond the standard: Enhancing prostate bed and regional lymph node detection in prostate cancer patients with early and delayed imaging in [68 Ga]Ga-PSMA-11 PET/CT.,PubMed,1.0
40545136,Chen 2025,2025,Artificial intelligence and perspective for rare genetic kidney diseases.,PubMed,1.0
40543272,Takata 2025,2025,Generative deep-learning-model based contrast enhancement for digital subtraction angiography using a text-conditioned image-to-image model.,PubMed,1.0
40542228,Grinberg 2026,2026,Artificial intelligence-assisted decision-making in third molar assessment using ChatGPT: is it really a valid tool?,PubMed,1.0
40542107,Zheng 2025,2025,A deep generative model for deciphering cellular dynamics and in silico drug discovery in complex diseases.,PubMed,1.0
40541074,Bazoge 2025,2025,Assessing large language models for acute heart failure classification and information extraction from French clinical notes.,PubMed,1.0
40540768,Byrd 2025,2025,Appropriateness of acute breast symptom recommendations provided by ChatGPT.,PubMed,1.0
40540092,Lin 2025,2025,"Performance analysis of large language models Chatgpt-4o, OpenAI O1, and OpenAI O3 mini in clinical treatment of pneumonia: a comparative study.",PubMed,1.0
40537381,Pisarcik 2025,2025,Artificial Intelligence Language Models to Translate Professional Radiology Mammography Reports Into Plain Language - Impact on Interpretability and Perception by Patients.,PubMed,1.0
40536631,Wihl 2025,2025,Data extraction from free-text stroke CT reports using GPT-4o and Llama-3.3-70B: the impact of annotation guidelines.,PubMed,1.0
40536532,Jiang 2025,2025,Risk Factors and Prediction Model for Preoperative Lower-Extremity Venous Thrombosis in Elderly Women Undergoing Colpocleisis.,PubMed,1.0
40535473,Koyama 2025,2025,H&E Style Translation Using CycleGAN for Deep Ultraviolet-Excitation Fluorescence Images of Pancreatic Endoscopic Ultrasound-Fine Needle Aspiration/Biopsy Toward Slide-Free Rapid Pathology.,PubMed,1.0
40534301,Stevens 2025,2025,Deep generative models for Bayesian inference on high-rate sensor data: applications in automotive radar and medical imaging.,PubMed,1.0
40530957,Tayebi Arasteh 2025,2025,RadioRAG: Online Retrieval-Augmented Generation for Radiology Question Answering.,PubMed,1.0
